image,score
100122.jpg,3.066508847743402
33832.jpg,4.4955505507971045
147674.jpg,3.566952391347219
31540.jpg,4.0113168390820615
55379.jpg,5.051332898603321
83573.jpg,3.3450787059338234
175938.jpg,3.475952344100203
28662.jpg,3.120742728930084
152202.jpg,3.6306577626224903
19822.jpg,4.002160151659763
46308.jpg,8.555367066941189
292324.jpg,3.718857838553552
30675.jpg,3.703562183499705
106992.jpg,3.0474160688470264
29534.jpg,5.909026566280776
104182.jpg,3.9456740686083953
32384.jpg,3.015771827918712
54530.jpg,3.4467265400168325
127433.jpg,3.4276962751758884
11584.jpg,3.098357806879049
92142.jpg,3.381753864029551
25435.jpg,3.2641450840878607
105601.jpg,3.131448251235313
37876.jpg,3.931271550248672
63435.jpg,3.2485032166382224
62333.jpg,4.484845288681525
12561.jpg,3.668319272556599
95329.jpg,3.797136111220292
253260.jpg,3.421984884601753
18375.jpg,5.443826197530815
11711.jpg,7.039241726115527
54005.jpg,3.1857229230382864
101685.jpg,3.1628715025700886
30989.jpg,4.536706988843502
142939.jpg,9.90804356306657
69040.jpg,3.501085007750614
148779.jpg,8.937511759186176
13180.jpg,3.181389333363628
110505.jpg,6.934672281366612
92898.jpg,3.882623541636685
53946.jpg,2.893313975805553
171737.jpg,4.912140125392092
47804.jpg,5.5482867936174864
69587.jpg,3.05722327274713
80912.jpg,3.4206364248486016
103304.jpg,4.496685494726436
29001.jpg,3.4387683395016198
96988.jpg,2.985189901660912
33137.jpg,4.11055409146151
83258.jpg,3.3900457560773063
40305.jpg,3.724079856676816
114092.jpg,4.35775425387655
37743.jpg,6.637034095914692
89872.jpg,4.339026656925871
85779.jpg,3.748285248121981
28659.jpg,4.585787429097614
12208.jpg,3.5704524869059493
90156.jpg,4.035586496893746
245680.jpg,3.121066695412544
19973.jpg,3.9784615025458177
81460.jpg,3.1444376867629047
74284.jpg,3.1814293351318037
22673.jpg,3.5007220233270893
51415.jpg,8.471199015618321
235107.jpg,9.867190788459403
70553.jpg,3.768613927254246
148390.jpg,3.4501600929112035
62580.jpg,3.0279388348461054
106342.jpg,3.225512356510177
55920.jpg,3.0620879081404486
16128.jpg,4.8505416579199565
72891.jpg,3.820539445742844
43191.jpg,3.6177030101797114
42609.jpg,3.6347027248944257
92483.jpg,3.168566845333004
28245.jpg,3.787269220132651
146347.jpg,3.6462192606799984
106648.jpg,3.0178087190979683
22306.jpg,6.401884436965637
235604.jpg,3.4721369743490644
55829.jpg,3.1431173323164208
16235.jpg,3.799888635502216
14606.jpg,7.7473659457081565
257463.jpg,3.4193524592707
23606.jpg,2.852684935248906
95913.jpg,3.4648188951306915
297285.jpg,4.175595404651985
68338.jpg,3.3792596981906597
92626.jpg,6.727242266547443
22112.jpg,3.670588915496684
17840.jpg,9.37919227108917
241702.jpg,3.138509226837901
16022.jpg,4.478240906865679
32485.jpg,3.1157769539752938
25519.jpg,5.327833293244324
127390.jpg,3.821670929679197
60482.jpg,3.3009899000209404
48791.jpg,8.637902219848026
63014.jpg,5.132269653452402
12404.jpg,2.9978421536436417
139056.jpg,3.5996155095013767
60066.jpg,4.017891244174474
81456.jpg,4.113817816126939
207705.jpg,3.336684078278374
23537.jpg,5.039083291141839
87115.jpg,4.156888802403226
269132.jpg,3.9006184943760593
140600.jpg,3.436935197511038
25669.jpg,3.464173445045213
67175.jpg,3.714092089470443
30678.jpg,3.57484296873581
250490.jpg,3.43963870285646
74991.jpg,3.874793365647978
100912.jpg,3.286432005802918
100911.jpg,3.1071991789914306
26942.jpg,3.933023406268313
27741.jpg,3.5402868025734646
21292.jpg,5.337848014978554
49076.jpg,4.858531132612814
14542.jpg,3.909673722745959
105400.jpg,3.457396926024111
19289.jpg,3.2391163815229858
20469.jpg,3.133030106584815
62007.jpg,3.3239465818248486
100786.jpg,3.704516642518108
89946.jpg,4.418715762216594
182435.jpg,3.2197658582330004
93203.jpg,4.628613785302375
16444.jpg,3.0376623288405424
18096.jpg,3.704285763170519
135502.jpg,3.519918946674309
30773.jpg,7.388127106289128
102828.jpg,4.118480897613466
138156.jpg,3.6208247501737354
100764.jpg,3.199869170031632
86166.jpg,3.8363780982663016
107619.jpg,3.2108916105137126
109357.jpg,3.466323376867048
81345.jpg,3.141686625005708
86380.jpg,4.357145622472327
76173.jpg,5.299354397889613
21581.jpg,4.75602270254553
28498.jpg,4.201368703141392
55514.jpg,3.4209538758024904
264831.jpg,3.4327010513233684
34113.jpg,3.6700979312010977
101694.jpg,3.2761697577610347
62330.jpg,3.1535233319246165
86008.jpg,3.916690221002936
208090.jpg,4.8470112145188775
118735.jpg,3.473022615814676
255623.jpg,3.161811770889804
74134.jpg,3.1037536424817542
94335.jpg,4.542083869066052
101327.jpg,8.48270024158533
14322.jpg,3.925642497710573
235716.jpg,3.994372946172923
40757.jpg,3.14662825181924
169548.jpg,9.477935671782117
103399.jpg,3.750146971290302
26914.jpg,2.8922491106954245
275651.jpg,3.0974295561381484
165591.jpg,3.4524867942021222
23930.jpg,3.1713485517739906
64921.jpg,3.803482823485111
177865.jpg,3.774080319084992
90274.jpg,3.142465613439402
11457.jpg,3.382014048143865
54308.jpg,4.679346453404406
222492.jpg,2.9948723117504565
89798.jpg,4.074989323963945
81510.jpg,3.770360174325708
37328.jpg,3.9749979492725664
30243.jpg,3.1073198759112346
25746.jpg,9.96249974050058
156840.jpg,4.405769635541756
286665.jpg,2.877244707871393
68056.jpg,9.90890756058166
48180.jpg,3.245610145039936
27247.jpg,5.02832830878189
229957.jpg,4.049844930574425
30790.jpg,5.890092417522315
121388.jpg,4.68233694111649
100438.jpg,3.4597281176744907
65152.jpg,3.5345674196698758
215287.jpg,7.0708063185947365
23219.jpg,3.865013663562163
18129.jpg,3.57024749059256
57524.jpg,3.052731528228365
40319.jpg,8.185128967698152
32252.jpg,3.627766875957057
74822.jpg,3.4772170774726807
128977.jpg,3.0881476280505957
21699.jpg,3.4970040630671893
108636.jpg,3.199257005503311
87146.jpg,9.99999999999999
150068.jpg,3.3320174498400017
149076.jpg,3.1359939827998105
58725.jpg,5.372437912193751
101108.jpg,9.746312212139278
60457.jpg,3.858396683424948
238503.jpg,3.3278451150952835
57050.jpg,7.0820571367182765
25376.jpg,3.849275394997492
85853.jpg,3.281408811383502
92399.jpg,3.5660421710336245
91548.jpg,3.5414251636524026
49069.jpg,3.240892025785128
234792.jpg,3.0536784439560902
87668.jpg,4.199031030264664
14227.jpg,3.3570560844967967
96019.jpg,3.6450269903489634
46631.jpg,5.373822047992638
88785.jpg,9.660025552758256
84095.jpg,3.1316649638565197
37089.jpg,9.999454540428932
115560.jpg,3.4820314110195985
268884.jpg,4.59754180996905
91757.jpg,3.405133640914619
205968.jpg,3.942580846069559
210890.jpg,9.999805834838336
15206.jpg,3.805402430199708
143931.jpg,4.302271553995631
226041.jpg,7.860900974014834
61700.jpg,2.983121375582404
42407.jpg,7.763698060494088
29395.jpg,3.124565600328879
26767.jpg,2.967476240960374
13750.jpg,4.312443877623803
147243.jpg,3.792613061498528
14002.jpg,3.170501829699147
60305.jpg,3.116251384347616
41423.jpg,3.517321483760944
260276.jpg,3.6144853889773056
37221.jpg,3.5330699368674368
109615.jpg,3.394569784727869
177338.jpg,3.525638805912512
95355.jpg,3.033936047355678
38840.jpg,5.329803305688379
20406.jpg,3.052121136039092
56209.jpg,4.969557870688078
41365.jpg,3.815410784115216
38148.jpg,3.349601542680689
215074.jpg,2.948803927071993
113834.jpg,4.422336808274667
228838.jpg,3.46305184058604
133606.jpg,3.93857143268452
22581.jpg,3.2060639498783137
270225.jpg,3.370288304502701
59187.jpg,3.363719035350973
180659.jpg,3.6983685726273214
24546.jpg,3.339699920989221
292471.jpg,4.595022688506291
178648.jpg,3.4985936578623487
255040.jpg,3.417803038726401
51194.jpg,9.999794395989008
69857.jpg,3.774367479990064
12903.jpg,3.459609143181774
103373.jpg,4.374322034069003
202587.jpg,3.803430002111852
98598.jpg,5.768123971747411
91283.jpg,4.968346707619203
93200.jpg,4.243776468815485
64908.jpg,3.096159747787981
157380.jpg,3.613249753955668
147926.jpg,3.6353975959054914
154170.jpg,3.5127788658409584
28332.jpg,4.788796130297847
31273.jpg,3.789702333366614
68585.jpg,2.9408657150088358
42723.jpg,3.248336027066476
62358.jpg,3.6473162098249
288579.jpg,3.255046550360718
25398.jpg,3.5903730745936038
12493.jpg,2.962460141380037
87264.jpg,3.8588938269388593
182836.jpg,3.51033501684711
180294.jpg,4.4506531260277
264109.jpg,3.5477543052341707
20185.jpg,3.939799875284298
16039.jpg,5.188301939679645
92980.jpg,4.284691050686337
12345.jpg,3.1016779431133195
63331.jpg,3.508778376627885
26701.jpg,3.3017598790869416
89276.jpg,3.0840577436256416
28306.jpg,4.010092857474317
38855.jpg,4.553333492257964
115570.jpg,3.9175556020900015
142930.jpg,3.707843471927641
29607.jpg,3.642004704932226
104539.jpg,5.050815823910189
42634.jpg,5.30541329717889
243232.jpg,3.177489404402452
68777.jpg,2.9821110410001888
17450.jpg,3.899205819104388
72079.jpg,3.4082588589120437
212071.jpg,2.946265261175144
50164.jpg,3.149576939839482
25352.jpg,4.00225386660271
42580.jpg,7.125784205594829
34956.jpg,5.005562402012618
35684.jpg,3.597084243493593
24024.jpg,3.193984149909173
164094.jpg,3.42215278974614
91297.jpg,8.523121251859425
197839.jpg,3.370039813914755
16436.jpg,3.846818475984666
44990.jpg,5.03727796271313
92567.jpg,3.695209865574149
21154.jpg,5.650037432437195
12585.jpg,3.6285759456825546
97381.jpg,2.993740279348622
12803.jpg,3.567815803180155
32531.jpg,3.129309493782852
117971.jpg,3.243521530387936
148331.jpg,3.568606684571185
46401.jpg,3.1230317649824157
167069.jpg,3.2045492507145203
127023.jpg,3.100033051948044
30753.jpg,5.219600925984473
71344.jpg,3.7490438604799095
21833.jpg,5.777357091446462
94832.jpg,3.1135094422629512
242591.jpg,3.5474979466535768
122525.jpg,3.613873189913253
234920.jpg,9.999999999996776
133610.jpg,9.988931605183284
89266.jpg,3.4466706458588114
42035.jpg,6.011352709279892
12392.jpg,3.594071560003181
37266.jpg,3.1354213096512638
102115.jpg,3.623680170123438
110912.jpg,3.26413517696138
136845.jpg,3.4125125432555934
29873.jpg,3.323402286689703
104162.jpg,3.7030054349470114
22768.jpg,3.326087542014011
124491.jpg,3.3717038231976746
105091.jpg,3.9386229099982977
245548.jpg,7.258843617173603
23448.jpg,9.96395262672356
244253.jpg,3.4216813016041203
37714.jpg,3.302538035259632
294101.jpg,3.201532347661793
15649.jpg,4.553339563652826
68108.jpg,3.314182326668833
138910.jpg,3.505984178829994
127760.jpg,4.490126116818376
188713.jpg,9.966280053729015
86678.jpg,4.497641800229155
11159.jpg,3.0794616243950808
242309.jpg,3.0281058809437105
101487.jpg,3.5951171391584413
203069.jpg,3.5851957707699924
63707.jpg,9.999999840301578
170933.jpg,3.3090648470780737
205772.jpg,3.0792011043755028
15971.jpg,4.764050334113111
86297.jpg,2.978226020756671
31314.jpg,3.7287942359804473
291569.jpg,3.2629537386614142
116556.jpg,3.570926693768775
228045.jpg,9.999998909241398
37831.jpg,3.203693438405651
23289.jpg,5.025298772144904
165685.jpg,3.2971496386601444
29482.jpg,3.24425240035516
273531.jpg,3.527071401970604
49761.jpg,3.1861203896242745
68700.jpg,2.948763390397785
139047.jpg,6.475013330457987
21137.jpg,9.999986388669244
68234.jpg,4.012599669288883
230288.jpg,3.113810738737304
59841.jpg,3.605143375596339
91684.jpg,3.257771377010084
56126.jpg,3.3114052141852253
26651.jpg,3.324209840026487
274948.jpg,3.2831380184262517
84395.jpg,3.4061051422600643
91577.jpg,3.3698132652724664
73285.jpg,3.053879062859574
149142.jpg,3.3276349273989547
12844.jpg,8.744849840513414
71595.jpg,4.137667374607704
91022.jpg,3.442317966476459
297836.jpg,4.309616002459711
227310.jpg,3.696748235492669
172736.jpg,3.2247310052867326
260567.jpg,3.1610043115890294
232173.jpg,3.549265117462955
41683.jpg,6.7339374964603484
268837.jpg,3.788903254894242
29875.jpg,4.0059682854817344
135195.jpg,3.8021915887753264
20645.jpg,6.8267510472828405
140011.jpg,3.299770694259668
125933.jpg,4.636787553179291
34960.jpg,2.837592609925096
12476.jpg,8.871473799013472
244748.jpg,3.636254149725074
202958.jpg,3.166042119482947
17890.jpg,4.491930267787684
123394.jpg,3.1708435065744043
91491.jpg,4.614184611520594
154294.jpg,3.626276093753812
38016.jpg,6.03819329087524
190569.jpg,3.159172628803602
106319.jpg,3.5562546226610348
138726.jpg,9.387361630174633
208668.jpg,3.163743051725641
50591.jpg,4.143664614991957
266234.jpg,3.6879867956331855
89306.jpg,3.394062437757997
80236.jpg,3.1025579421085103
19448.jpg,3.202628577707442
250180.jpg,8.63699298185164
135423.jpg,3.968976173751323
14207.jpg,5.293727268260158
193825.jpg,3.501837915429347
19382.jpg,7.699386106598248
193986.jpg,3.5700540369711407
222297.jpg,7.32498976644106
102906.jpg,8.373567868412866
183386.jpg,4.006987944204767
104583.jpg,3.991495188105287
16125.jpg,3.875012696830926
64606.jpg,5.842438402617212
63257.jpg,4.9526624251373015
23226.jpg,8.294050698103836
12926.jpg,3.4540352571651702
145830.jpg,3.749644844832131
260422.jpg,3.326074819361516
12313.jpg,4.315940545784172
98904.jpg,3.316345596574747
132148.jpg,5.00797328138257
60371.jpg,3.170042862660736
54861.jpg,2.9803752195037503
87993.jpg,3.2208726788902413
58448.jpg,4.254395214010619
88423.jpg,3.7594112037604415
269790.jpg,3.287781231382912
248552.jpg,4.189377042572894
53920.jpg,3.248374848928763
189201.jpg,6.032084817627705
76277.jpg,9.700999965590764
41247.jpg,7.068768290029492
218676.jpg,4.940864443114342
214102.jpg,3.01880745651338
93008.jpg,3.351575587115024
168551.jpg,3.30181060226678
87958.jpg,3.012949465180266
98273.jpg,3.808098313495
26495.jpg,6.440362834888052
76377.jpg,3.10668901052622
20861.jpg,3.3406592978991214
85302.jpg,3.230463858091906
105889.jpg,8.03726383701331
122976.jpg,6.207039761259403
27513.jpg,3.393119464798969
122799.jpg,3.303685898233027
40437.jpg,3.6134637510467433
66269.jpg,3.205418133410553
173010.jpg,3.274496551285216
53951.jpg,3.46674459229955
113508.jpg,3.5489886843245904
217974.jpg,3.436533708863898
40181.jpg,3.475058132832773
108811.jpg,3.611648420343272
94087.jpg,2.963857783921097
225918.jpg,5.940925414435303
97974.jpg,3.4273097634517837
42085.jpg,5.241862079365419
253706.jpg,3.244875696957484
24045.jpg,4.458667548053855
197979.jpg,2.9849938835355685
124711.jpg,3.4559572746621408
56834.jpg,4.4307194652014426
220806.jpg,3.256420799033503
197456.jpg,3.707213085401603
50975.jpg,7.082169006282729
79832.jpg,3.875866654949216
201785.jpg,3.3974689848943096
104659.jpg,4.036004043016091
108330.jpg,3.6216596390722975
205827.jpg,5.160466170729434
63717.jpg,4.246142517780659
68594.jpg,3.340966745231408
117364.jpg,3.605364025151253
21406.jpg,6.25695435073887
76393.jpg,3.2154422183089477
156140.jpg,3.6231472617116727
106562.jpg,3.099461571055708
17048.jpg,5.157559535578994
16433.jpg,5.4855660045051575
228664.jpg,3.1197794330318374
79448.jpg,3.467455019798112
159292.jpg,9.999999999999948
46212.jpg,3.570237760389664
108718.jpg,3.7081179830737048
129652.jpg,3.0042876017221394
164018.jpg,3.171731105872712
132604.jpg,3.621461312926271
198917.jpg,3.104691165985755
16635.jpg,3.098994158185274
81623.jpg,4.410173010183293
235509.jpg,8.633741406482784
89749.jpg,4.816105046167485
26580.jpg,3.4073352735150264
152474.jpg,3.4854675608370065
135127.jpg,4.089096143492536
196820.jpg,3.6979203561162537
64290.jpg,3.408384914131312
41994.jpg,4.9479057087119775
97469.jpg,3.7947093487486008
52223.jpg,3.128801945360673
189692.jpg,3.496121862430748
50659.jpg,3.983150947912448
186213.jpg,3.452592897393126
132114.jpg,3.763963637245177
261681.jpg,3.4508712705740505
159317.jpg,5.073710861754711
105258.jpg,3.3657277113210946
249637.jpg,2.9778944443445483
297776.jpg,8.843441746792733
139134.jpg,4.047168685930375
238038.jpg,3.3159554619534566
154516.jpg,4.228097853012996
71877.jpg,4.716797776311169
27821.jpg,3.637108705954949
98437.jpg,3.3635788413191383
128958.jpg,3.4650991962948288
176049.jpg,3.479349544546701
92100.jpg,4.157241716680241
109319.jpg,3.6162427549385474
169305.jpg,3.142423313712233
260956.jpg,3.351597668107966
226130.jpg,8.716082842175055
58585.jpg,3.2239524421081667
204328.jpg,3.0268690919316685
19202.jpg,3.746553890218145
25687.jpg,3.058452166740925
91280.jpg,3.7989776944562017
33355.jpg,3.1739233296529314
12985.jpg,3.362346102040592
203520.jpg,9.65494378926283
230729.jpg,9.68526515617441
80102.jpg,3.3630058232888445
217661.jpg,3.203592604247069
73160.jpg,6.501741618121663
279093.jpg,3.321894522311289
25311.jpg,4.237638187575952
153058.jpg,3.4881284279626628
135409.jpg,3.4166873169213114
243415.jpg,3.425447764444931
66506.jpg,3.2316473558455447
71369.jpg,2.8233022022935708
46600.jpg,3.36196260146692
117354.jpg,9.999998205888607
74650.jpg,3.719690051014864
58702.jpg,3.4192262001960336
46930.jpg,3.315203660825584
221897.jpg,5.689080124569436
29479.jpg,6.550332124144777
34292.jpg,2.987473588686532
103509.jpg,4.284696315236008
17106.jpg,7.96136747770219
293653.jpg,3.6031261738099
63993.jpg,5.132269653452402
91637.jpg,3.390470244637015
71203.jpg,2.9332789477713863
193646.jpg,3.976198144576925
53654.jpg,3.039762567374437
23283.jpg,4.02166923902969
33129.jpg,3.712813417579504
125537.jpg,3.099583360587397
28342.jpg,3.5740310898503456
93755.jpg,3.4143197757472747
106685.jpg,3.5464028814868134
64985.jpg,4.213047885878309
73088.jpg,9.997195666806087
156869.jpg,4.527482138800713
236295.jpg,3.1615254305737874
35902.jpg,7.501740145898822
102821.jpg,3.885882845396627
97678.jpg,3.0633147137522143
30975.jpg,2.91206290450089
204288.jpg,4.796986491318002
20992.jpg,3.872981328049312
26317.jpg,5.034200334147753
165169.jpg,3.2288450547483047
19711.jpg,3.1277818964736297
11271.jpg,3.2794633949568617
68515.jpg,6.411514253473888
110990.jpg,3.3964643750731454
104012.jpg,3.1241171498127303
18307.jpg,6.527332865483594
23676.jpg,6.127915468866942
17049.jpg,9.833571434381614
11533.jpg,7.912652281875815
199920.jpg,3.973535886709436
31427.jpg,3.419245713340861
97342.jpg,3.697502143037422
54150.jpg,3.326471309458371
234693.jpg,3.6406826317513503
143937.jpg,3.962196059076696
20127.jpg,4.841977120548683
30591.jpg,9.800727004584452
102669.jpg,3.2582466891449404
30792.jpg,3.088357206513184
39672.jpg,3.477317741373906
14342.jpg,3.637927423611797
76885.jpg,9.75063939600289
285154.jpg,8.73524439566784
55426.jpg,3.592852880268695
153003.jpg,4.98473728447202
107821.jpg,3.1226546374058928
91701.jpg,5.930107743365145
102365.jpg,2.999773763057951
175314.jpg,3.3805198318866023
36653.jpg,2.9095555367831527
59136.jpg,6.027863246539752
138990.jpg,3.578323686010275
54417.jpg,7.500211465697254
215241.jpg,6.382337033539123
106569.jpg,3.532174804126323
85424.jpg,3.3744052420720254
49975.jpg,5.391896725093954
225798.jpg,3.810382672834831
96324.jpg,3.367025338002684
181052.jpg,8.181430475961694
264484.jpg,4.27005821856793
148855.jpg,3.491068271085565
99047.jpg,4.025748809362794
212681.jpg,3.317140502768067
246111.jpg,9.991695787836216
196299.jpg,5.40226097891122
185854.jpg,2.9664150015186133
255601.jpg,4.092062877750504
59188.jpg,3.549395353091986
55155.jpg,5.051332898603321
242598.jpg,3.245127252621686
15109.jpg,6.169693644535581
37796.jpg,4.613752820857391
68347.jpg,4.1960299860115295
244952.jpg,3.8462865622809583
109691.jpg,3.4695492770548677
12214.jpg,3.647098983433291
106242.jpg,3.2642895802442973
107969.jpg,3.4784307357060835
76170.jpg,3.931449559717484
95176.jpg,3.298248338055974
157867.jpg,3.3578510741380367
190521.jpg,4.696314211513563
161647.jpg,5.441387432391523
33816.jpg,3.0972035775257662
61792.jpg,3.859894897867384
48782.jpg,9.3466135119608
93460.jpg,3.177544652546365
30909.jpg,3.1643342034904625
159075.jpg,3.265753226950168
89481.jpg,3.374584906107472
33952.jpg,4.533095434313315
13582.jpg,6.524407105918884
215518.jpg,6.382337033539123
120692.jpg,3.2306515824983166
291559.jpg,3.339093395806424
100131.jpg,3.6486682623501783
99897.jpg,3.083164221027236
110197.jpg,3.415292469901372
37544.jpg,3.2028053631989315
89559.jpg,3.390635099923694
27466.jpg,3.633265333333023
15496.jpg,3.966669561670831
183637.jpg,3.470096852108325
135045.jpg,6.924238160488281
55256.jpg,2.9077113878947545
223829.jpg,6.129863212340066
102310.jpg,4.44073381855942
13241.jpg,3.224584991773349
193680.jpg,3.172898460265124
131289.jpg,3.451322376732786
102031.jpg,2.857765290458653
180051.jpg,3.155263060810233
14409.jpg,4.327288296505953
62876.jpg,3.3975491194866354
75998.jpg,3.312219449714759
155436.jpg,3.297883960673993
39261.jpg,3.3819217994791457
36795.jpg,4.102356801572622
38829.jpg,9.990178579810792
43638.jpg,3.11673743882409
157503.jpg,3.4480247748537893
148570.jpg,4.571232541571602
157590.jpg,7.98125938319237
201800.jpg,4.030955851800407
88075.jpg,3.587627341452316
294601.jpg,3.5908185851664545
90760.jpg,3.060846371536173
38805.jpg,6.119636924442887
176713.jpg,6.145057798162971
83660.jpg,3.5119362644791017
66000.jpg,4.619395124856865
103482.jpg,3.0530926510423377
47480.jpg,3.630677538100388
26453.jpg,9.854170686628326
28688.jpg,3.5499140283379105
126382.jpg,3.262478833597892
213004.jpg,3.009577188101442
16713.jpg,3.751003139427195
100716.jpg,2.9745072195188524
90873.jpg,9.16563603802442
225983.jpg,3.036599254907025
81971.jpg,3.884505744515153
28558.jpg,4.114973878803158
97984.jpg,9.9670556311258
88128.jpg,4.744626795481201
39166.jpg,3.861177914824888
42268.jpg,3.739889284094096
122416.jpg,3.405414357963
110608.jpg,4.222791890805729
95738.jpg,3.4217709511801777
11117.jpg,4.389554533501661
73008.jpg,3.776183628779082
109100.jpg,3.5355055950366343
12482.jpg,4.211356086339539
163401.jpg,3.525295695449715
152887.jpg,3.442895555354405
105984.jpg,3.0086565113292
27143.jpg,3.754064706624728
79131.jpg,3.185318104052196
87760.jpg,3.06558377541906
90045.jpg,3.669427500850895
124526.jpg,3.357485195193836
108509.jpg,3.2268961113588137
18249.jpg,3.166107326549594
218185.jpg,3.4353835130147736
40621.jpg,4.450051932359941
277298.jpg,3.2768591466412813
81685.jpg,3.205390562756989
32005.jpg,3.48117608580994
106674.jpg,3.0621551138098573
99722.jpg,3.2042922537494687
222770.jpg,9.90594820187491
88458.jpg,3.8716181070017903
37022.jpg,2.9304916251691555
37800.jpg,2.86599799258171
94429.jpg,3.269777145172644
31526.jpg,8.297356853721823
202080.jpg,3.0245579201945265
37799.jpg,3.449879591566026
134893.jpg,3.274654909639988
246697.jpg,3.1334474591780888
120583.jpg,3.3987039588323205
61917.jpg,3.999698052920926
45080.jpg,3.8547071766494025
24345.jpg,3.529141502880036
22784.jpg,9.916684102304908
227765.jpg,3.2740020242958776
26260.jpg,3.722337187487579
21413.jpg,3.515082765204416
269911.jpg,3.2710360952649933
13185.jpg,3.848610451080318
39074.jpg,4.27698157241048
35463.jpg,3.5052024860049933
54181.jpg,4.439331737925176
276687.jpg,2.913380285853973
178737.jpg,3.1214955709920456
242972.jpg,3.365340562686707
180493.jpg,3.676197264242657
21985.jpg,3.47505208095295
205614.jpg,3.163792974555129
152956.jpg,3.400033491393671
161601.jpg,3.2720962812497087
95306.jpg,3.117274458249998
41522.jpg,8.186188609537838
208049.jpg,3.062349954807796
98091.jpg,5.364325180924702
88943.jpg,4.149899208968325
22547.jpg,4.3123128297939575
99023.jpg,5.081410429236773
12253.jpg,4.159894216554018
169773.jpg,4.452416492031981
97649.jpg,3.124164050098195
79868.jpg,3.9386030627262274
27316.jpg,5.308860263073781
60502.jpg,9.957371351090847
110670.jpg,5.094816218304286
67431.jpg,3.859283018599208
15084.jpg,9.916123488405162
96532.jpg,4.898804735067678
87791.jpg,3.430458550330791
210367.jpg,4.238788113348741
144425.jpg,3.70962447957917
50208.jpg,2.8720675737555896
121089.jpg,5.300993851944321
38845.jpg,4.197715976198375
166531.jpg,3.946530537906377
101614.jpg,4.761965578051193
107186.jpg,3.2831491701210207
110545.jpg,3.5654016813468083
17957.jpg,3.7487500527237057
165495.jpg,3.885656690538593
224515.jpg,3.281200715712233
72942.jpg,3.7513828531156266
85454.jpg,3.535080100729597
266869.jpg,3.189104660756864
65110.jpg,9.253993516854484
89287.jpg,3.266930273932309
109002.jpg,3.5847732170378697
201537.jpg,3.058902883219716
95302.jpg,3.1911192409211777
110479.jpg,4.730221014858101
215391.jpg,9.31229062433948
18896.jpg,3.1318531883859277
19356.jpg,3.5705985666912485
221705.jpg,3.3408726366040105
128711.jpg,3.3785673355911543
68432.jpg,3.0709257815953963
176945.jpg,3.156628701559452
31481.jpg,3.690669065198572
63825.jpg,9.116739493937423
31059.jpg,4.053385832589878
105992.jpg,9.682584821373355
103437.jpg,6.6736727201437605
62905.jpg,3.375068514425898
250933.jpg,2.9922158576087226
163042.jpg,3.604183424469696
124254.jpg,3.3214701820340764
92018.jpg,3.0211321786289247
37030.jpg,4.479919020408999
18204.jpg,4.111964102255598
160394.jpg,4.664877558770317
36590.jpg,5.727956868447167
251100.jpg,3.270856717634474
99443.jpg,3.496592725029745
180855.jpg,8.812771265325024
50065.jpg,3.4165840104802445
22969.jpg,3.3957552944925227
62519.jpg,3.1573706613343435
87872.jpg,3.5418169926855168
70598.jpg,3.0559213059968577
14306.jpg,4.288606073614484
21523.jpg,5.02298969887102
242599.jpg,3.007668852566978
45926.jpg,3.7994966512092665
28436.jpg,3.3488886786347014
103473.jpg,3.2411510949143807
29047.jpg,3.4813626561139617
79759.jpg,5.196678430014358
207712.jpg,6.843166002540978
36478.jpg,3.729306793919025
143120.jpg,4.400432289794331
23834.jpg,9.8627977441815
37765.jpg,3.671527664740528
44886.jpg,4.81230808618824
210417.jpg,4.645919663525821
27918.jpg,7.354909734077898
111761.jpg,4.303339476847706
67358.jpg,3.607200830953343
49738.jpg,2.9078592782217925
14973.jpg,3.482126219653473
64645.jpg,3.6447410786601946
73833.jpg,9.98306243005094
257233.jpg,3.582873402844198
63641.jpg,3.1598596467577
166628.jpg,3.132862504227104
56847.jpg,8.794521221607777
81614.jpg,3.8921712452710384
46900.jpg,3.1396863844090324
100761.jpg,3.35555041087396
36041.jpg,3.2319819454233016
12741.jpg,9.586887609710386
215279.jpg,8.94297714352676
93559.jpg,3.335540208104389
104178.jpg,3.316692286903695
85216.jpg,3.8407550200747895
90899.jpg,3.55196689098162
140747.jpg,3.1972747456040658
43562.jpg,9.318463438534035
32589.jpg,4.414371256270031
85025.jpg,3.381895159848749
81740.jpg,4.5168157801869055
122795.jpg,3.234460104814596
141065.jpg,3.258626415904584
39121.jpg,4.435234353725696
83065.jpg,3.894358200736568
222696.jpg,5.689080124569436
81995.jpg,3.5220342706330934
124752.jpg,3.0322494413093275
34592.jpg,3.377783635318396
59282.jpg,3.3526411377607594
100686.jpg,3.4921078940225048
119453.jpg,4.003686956451495
239350.jpg,3.0880133317763763
26249.jpg,7.364038914633758
104026.jpg,3.312970343777241
69889.jpg,3.191005963142812
33276.jpg,5.794677116467808
150121.jpg,3.938213497642808
84222.jpg,3.51546982824635
57920.jpg,3.094763105610271
39252.jpg,3.159974334264778
12914.jpg,5.173757023712361
41193.jpg,5.326190016963211
58787.jpg,5.684131036536135
271923.jpg,3.872277502347027
96467.jpg,3.145659370599595
107734.jpg,4.634452613288095
54552.jpg,2.954184294528498
109960.jpg,3.40061031006998
100819.jpg,3.0864823122485494
138326.jpg,5.881021695098916
